Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgWoodLitterB,AvgDefoliation,
10, Eco7083, 5910, 11789.196108291, 311.746377784257, 200.237225042301, 991.213874788494, 0, 
10, Eco7090, 3331, 12133.1413989793, 324.834392365826, 197.056139297508, 1005.969378565, 0, 
10, Eco7102, 1901, 12335.2709100473, 324.100166812619, 201.086270384008, 1080.07995791689, 0, 
10, Eco7133, 630, 12823.4571428571, 370.844491053251, 218.936507936508, 1052.65396825397, 0, 
10, Eco7226, 2045, 15412.3775061125, 455.11603737696, 266.565281173594, 1354.88606356968, 0, 
10, Eco7441, 4476, 20539.4966487936, 634.95523498615, 396.415102770331, 2150.79736371761, 0, 
10, Eco8036, 17977, 9255.24119708516, 256.050734548179, 192.95171608166, 714.409857039551, 0, 
10, Eco8064, 10918, 11421.7350247298, 301.089560269384, 222.560542223851, 885.779263601392, 0, 
10, Eco8072, 8063, 11577.3957584026, 315.397186019979, 224.369837529456, 922.203894332134, 0, 
10, Eco8078, 13638, 12552.1899105441, 323.110314270486, 213.110793371462, 990.818961724593, 0, 
10, Eco8083, 7632, 12595.0725890985, 326.898798866395, 211.372641509434, 1045.12146226415, 0, 
10, Eco8090, 6986, 12579.1309762382, 325.199127775311, 203.428714572001, 1052.88820498139, 0, 
10, Eco8102, 26798, 13653.2466601985, 352.433809210427, 217.052503918203, 1138.8882379282, 0, 
10, Eco8133, 23312, 14801.387311256, 389.583534873415, 242.647434797529, 1261.11144474949, 0, 
10, Eco8226, 21104, 17346.6262793783, 490.374975737959, 304.876942759666, 1542.6064727066, 0, 
10, Eco8441, 14858, 20356.5428052228, 565.680288876412, 375.480212680038, 2074.31006864989, 0, 
10, Eco9036, 1765, 10108.4946175637, 269.701212058412, 161.967138810198, 794.802266288952, 0, 
10, Eco9064, 1412, 12155.1437677054, 323.22147998888, 195.236543909348, 978.014872521247, 0, 
10, Eco9072, 987, 13189.5430597771, 320.69953529267, 189.031408308004, 1065.52482269504, 0, 
10, Eco9078, 1527, 13123.2468893255, 343.747048136426, 205.358873608382, 1079.65553372626, 0, 
10, Eco9083, 1367, 13795.8983174835, 355.223430550995, 221.738844184345, 1185.38478419898, 0, 
10, Eco9090, 502, 13330.6314741036, 375.672989596394, 228.525896414343, 1124.40637450199, 0, 
10, Eco9102, 3213, 14616.1590413943, 370.160196727582, 223.515406162465, 1186.60379707439, 0, 
10, Eco9133, 4533, 15475.4879770571, 403.052920713292, 242.404367968233, 1263.1455989411, 0, 
10, Eco9226, 1082, 18447.679297597, 513.782187419404, 324.283733826248, 1715.67929759704, 0, 
10, Eco9441, 1896, 21667.1033755274, 645.787664632049, 391.022679324895, 2255.67510548523, 0, 
15, Eco1036, 22976, 9740.8008356546, 233.936138858875, 149.376915041783, 722.311063718663, 0, 
15, Eco1064, 31400, 11611.9452547771, 284.378625742733, 189.161974522293, 869.882452229299, 0, 
15, Eco1072, 24468, 11925.3623099559, 294.877371285971, 194.433055419323, 911.001389570051, 0, 
15, Eco1078, 43371, 12736.5881810426, 307.499696158837, 186.990638906182, 968.032533259551, 0, 
15, Eco1083, 29065, 13109.0918286599, 313.540666600234, 185.627868570446, 1002.75871322897, 0, 
15, Eco1090, 17774, 13396.1723866322, 326.327709405653, 195.124901541578, 1032.55198604703, 0, 
15, Eco1102, 28203, 13977.0542140907, 330.817581221607, 192.592702903946, 1093.92330603127, 0, 
15, Eco1133, 32205, 14892.7469026549, 365.572745917907, 210.843719919267, 1177.60080732805, 0, 
15, Eco1226, 23275, 18121.9600429646, 475.761366392656, 281.373662728249, 1584.27097744361, 0, 
15, Eco1441, 19294, 21815.1163055872, 526.814830818583, 341.180055975951, 2073.24152586296, 0, 
15, Eco2036, 20223, 10338.2717697671, 248.524468042181, 146.809227117638, 732.303713593433, 0, 
15, Eco2064, 44285, 12367.5861352602, 306.673319641392, 195.080907756577, 881.686440103873, 0, 
15, Eco2072, 19716, 12848.7841854332, 315.651501682857, 188.374619598296, 932.072732805843, 0, 
15, Eco2078, 29673, 13296.8330805783, 324.437812612704, 192.517237893034, 960.546692279176, 0, 
15, Eco2083, 40707, 13837.1863070234, 322.279628944032, 188.578671972879, 965.138968727737, 0, 
15, Eco2090, 19188, 14076.0710339796, 337.988051134784, 200.775849489264, 1039.11658328122, 0, 
15, Eco2102, 26949, 15039.5465508924, 340.765264954775, 187.770047126053, 1067.91814167502, 0, 
15, Eco2133, 29721, 15707.1061875442, 378.375158370376, 211.981730089835, 1158.23821540325, 0, 
15, Eco2226, 18597, 19169.6877991074, 508.325642249798, 299.415658439533, 1694.21476582244, 0, 
15, Eco2441, 21704, 22673.699318098, 593.522291985955, 359.807270549208, 2176.99437891633, 0, 
15, Eco3036, 44627, 10950.9959665673, 277.934578090247, 163.19015394268, 755.156429963923, 0, 
15, Eco3064, 49056, 13340.3082599478, 328.324447248716, 191.952238258317, 891.198915525114, 0, 
15, Eco3072, 78331, 13775.8246926504, 333.670422842865, 199.055163345291, 934.599915742171, 0, 
15, Eco3078, 18625, 14190.445261745, 346.01350080344, 198.324724832215, 962.673073825503, 0, 
15, Eco3083, 29143, 14118.9695638747, 350.269919074857, 202.357410012696, 986.079607452905, 0, 
15, Eco3090, 21037, 14471.0199172886, 360.328714742644, 205.965679517041, 1060.97238199363, 0, 
15, Eco3102, 15890, 14488.4488986784, 364.157698919344, 204.014159848962, 1064.61453744493, 0, 
15, Eco3133, 13632, 15724.5364583333, 399.284347671243, 221.943955399061, 1151.89458626761, 0, 
15, Eco3226, 16171, 18064.5189536825, 496.596695659154, 275.732916950096, 1501.832787088, 0, 
15, Eco3441, 19879, 21352.2950852659, 594.57144867643, 340.818099501987, 1954.9029629257, 0, 
15, Eco4036, 172, 9274.21511627907, 236.974003139466, 131.093023255814, 669.139534883721, 0, 
15, Eco4064, 5858, 11942.2855923523, 317.61100808128, 185.983782861045, 876.590303857972, 0, 
15, Eco4072, 1440, 12557.0166666667, 323.957563477737, 174.733333333333, 906.84375, 0, 
15, Eco4078, 8585, 13333.6892253931, 328.853231121522, 173.715433896331, 906.679207920792, 0, 
15, Eco4083, 5379, 13654.6925079011, 337.41631048151, 180.622792340584, 959.270682282952, 0, 
15, Eco4090, 8814, 14124.7028590878, 340.094396739145, 173.945541184479, 981.783866575902, 0, 
15, Eco4102, 1170, 15018.5820512821, 348.842505432787, 179.966666666667, 1057.14871794872, 0, 
15, Eco4133, 1827, 16169.4012041598, 372.270205321716, 189.608100711549, 1110.33825944171, 0, 
15, Eco4226, 1350, 18869.8844444444, 496.258344784202, 269.685925925926, 1546.28222222222, 0, 
15, Eco4441, 1535, 22676.945276873, 598.078858965874, 354.710749185668, 2214.34397394137, 0, 
15, Eco5036, 5365, 10420.8851817335, 248.106700193373, 144.885927306617, 755.441379310345, 0, 
15, Eco5064, 17414, 12271.3862983806, 300.984319975281, 188.684678993913, 844.852015619616, 0, 
15, Eco5072, 22086, 12770.0312415105, 301.14317848301, 177.407860182921, 879.420673729965, 0, 
15, Eco5078, 5818, 13093.8001031282, 318.421405884649, 180.660536266758, 964.555173599175, 0, 
15, Eco5083, 16741, 13561.7218804134, 325.988969403793, 192.88077175796, 924.83770384087, 0, 
15, Eco5090, 9068, 13916.2845169828, 332.278151848831, 188.862924569916, 1039.53892809881, 0, 
15, Eco5102, 6144, 14106.4519856771, 348.042354296552, 197.025716145833, 1025.560546875, 0, 
15, Eco5133, 6362, 15063.4438855706, 385.195788142373, 220.264225086451, 1079.62433197108, 0, 
15, Eco5226, 9544, 17796.0289186924, 478.0699528211, 265.635687342833, 1453.66156747695, 0, 
15, Eco5441, 12230, 21429.0265739984, 569.069714326402, 330.962796402289, 1933.06966475879, 0, 
15, Eco6036, 1953, 9838.56784434204, 236.331134565636, 134.251408090118, 694.551971326165, 0, 
15, Eco6064, 19530, 11552.8994879672, 288.025023286138, 192.323041474654, 842.239887352791, 0, 
15, Eco6072, 3503, 12599.5735084214, 298.105878366515, 174.323151584356, 908.125892092492, 0, 
15, Eco6078, 14236, 13285.2204973307, 303.784759977927, 171.695630795167, 919.764962067997, 0, 
15, Eco6083, 15891, 13687.5947391605, 302.703099797809, 171.797684223774, 924.510855201057, 0, 
15, Eco6090, 11750, 13615.8305531915, 325.340527436305, 192.169446808511, 1006.5029787234, 0, 
15, Eco6102, 3467, 14900.985289876, 316.576662721351, 169.744736083069, 994.971733487165, 0, 
15, Eco6133, 3842, 15646.047631442, 359.850380222251, 198.427902134305, 1131.34877667881, 0, 
15, Eco6226, 3656, 19565.9447483589, 499.684605928867, 296.315919037199, 1790.66411378556, 0, 
15, Eco6441, 4316, 22830.7166357739, 555.172700252941, 359.102409638554, 2258.39411492122, 0, 
15, Eco7036, 1102, 10101.4573502722, 253.074825628098, 140.21778584392, 743.147005444646, 0, 
15, Eco7064, 1986, 11491.3882175227, 301.780616178108, 184.552870090634, 863.187311178248, 0, 
15, Eco7072, 753, 12424.567065073, 319.769534104466, 182.588313413015, 984.393094289509, 0, 
15, Eco7078, 1858, 12545.6571582347, 325.418432479599, 185.068353067815, 1046.73896663079, 0, 
15, Eco7083, 5910, 12937.6900169205, 335.949639064482, 200.962944162437, 1041.92182741117, 0, 
15, Eco7090, 3331, 13333.8348844191, 348.942009615352, 199.567997598319, 1061.77544280997, 0, 
15, Eco7102, 1901, 13522.7238295634, 354.061117434813, 202.803787480274, 1143.67806417675, 0, 
15, Eco7133, 630, 14210.0571428571, 398.713597893632, 222.7, 1134.9619047619, 0, 
15, Eco7226, 2045, 17161.884596577, 490.646776305701, 270.361858190709, 1464.54963325183, 0, 
15, Eco7441, 4476, 22400.6396336014, 596.050588327932, 384.474977658624, 2282.36237712243, 0, 
15, Eco8036, 17977, 9878.84991934138, 240.788567553954, 176.830060633031, 718.197085164377, 0, 
15, Eco8064, 10918, 12185.7851254809, 285.998588254685, 203.595805092508, 896.782927276058, 0, 
15, Eco8072, 8063, 12365.8718839142, 301.551760083076, 206.813965025425, 940.405308197941, 0, 
15, Eco8078, 13638, 13533.075744244, 313.364366851789, 198.662560492741, 1036.7407244464, 0, 
15, Eco8083, 7632, 13536.6754454927, 315.190702929882, 196, 1082.92177672956, 0, 
15, Eco8090, 6986, 13364.3296593186, 313.290731180135, 189.188376753507, 1087.8535642714, 0, 
15, Eco8102, 26798, 14692.5987013956, 341.28273844463, 203.099074557803, 1198.6054183148, 0, 
15, Eco8133, 23312, 15991.5652024708, 378.982278335245, 227.669612216884, 1338.51956074125, 0, 
15, Eco8226, 21104, 18970.6226307809, 492.947511122969, 293.581358984079, 1662.13812547384, 0, 
15, Eco8441, 14858, 22007.4221294925, 575.341756085891, 365.316799030825, 2168.67317270157, 0, 
15, Eco9036, 1765, 11195.2804532578, 251.388264127861, 150.512181303116, 852.31104815864, 0, 
15, Eco9064, 1412, 13445.5354107649, 302.92552939228, 181.458923512748, 1049.40580736544, 0, 
15, Eco9072, 987, 14543.3191489362, 295.955448443483, 172.779128672746, 1121.71833839919, 0, 
15, Eco9078, 1527, 14439.6450556647, 322.817579115812, 191.032089063523, 1166.19842829077, 0, 
15, Eco9083, 1367, 15126.5274323336, 326.556180311851, 203.126554498903, 1251.49524506218, 0, 
15, Eco9090, 502, 14645.5956175299, 345.976863573615, 211.768924302789, 1229.83665338645, 0, 
15, Eco9102, 3213, 16108.3563647681, 341.911077037601, 205.975412387177, 1259.36383442266, 0, 
15, Eco9133, 4533, 17068.6902713435, 381.352609042124, 226.739466137216, 1365.1047871167, 0, 
15, Eco9226, 1082, 20296.8641404806, 494.745767041546, 303.641404805915, 1845.10073937153, 0, 
15, Eco9441, 1896, 23704.2478902954, 621.928551311546, 368.700949367089, 2405.16930379747, 0, 
20, Eco1036, 22976, 10359.0900940111, 164.987556130558, 135.834697075209, 752.798746518106, 0, 
20, Eco1064, 31400, 12293.5497770701, 199.852127011472, 170.09847133758, 900.819076433121, 0, 
20, Eco1072, 24468, 12537.4597433382, 202.900001228906, 173.812775870525, 932.126491744319, 0, 
20, Eco1078, 43371, 13501.0535380784, 202.720945249075, 165.066472988864, 1011.40218118097, 0, 
20, Eco1083, 29065, 13900.9205229658, 202.133676314984, 162.936865645966, 1049.43127472906, 0, 
