Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
75, 1090, 272, 0, 0, 0, 0, 
75, 1095, 1718, 4, 4, 7, 3, 
75, 1096, 811, 5, 4, 7, 1, 
75, 1105, 719, 21, 20, 36, 2, 
75, 1106, 1404, 7, 7, 169, 4, 
75, 1109, 1696, 52, 52, 127, 3, 
75, 1112, 451, 12, 0, 0, 0, 
75, 1135, 1221, 43, 41, 98, 2, 
75, 1160, 1779, 56, 56, 1493, 5, 
75, 1183, 1091, 10, 10, 11, 1, 
75, 1186, 278, 65, 3, 51, 4, 
75, 1188, 377, 1, 1, 11, 3, 
75, 1189, 1363, 6, 6, 15, 2, 
75, 1192, 394, 1, 0, 0, 0, 
75, 1193, 1187, 4, 4, 6, 1, 
75, 1194, 446, 0, 0, 0, 0, 
75, 1199, 1355, 19, 0, 0, 0, 
75, 1201, 1287, 16, 12, 8, 1, 
75, 1204, 738, 11, 6, 18, 1, 
75, 1226, 641, 16, 16, 76, 3, 
75, 1231, 1142, 6, 1, 8, 3, 
75, 1239, 965, 6, 6, 9, 1, 
75, 1256, 1589, 10, 10, 70, 3, 
75, 1272, 1153, 14, 12, 10, 1, 
75, 1277, 520, 5, 0, 0, 0, 
75, 1279, 967, 16, 16, 10, 1, 
75, 1280, 684, 13, 4, 2, 1, 
75, 1284, 442, 38, 38, 53, 2, 
75, 1289, 1664, 8, 8, 18, 2, 
75, 1310, 985, 6, 3, 2, 1, 
75, 1315, 414, 1, 0, 0, 0, 
75, 1318, 289, 4, 0, 0, 0, 
75, 1319, 136, 40, 0, 0, 0, 
75, 1319, 940, 18, 18, 33, 2, 
75, 1320, 1222, 4, 0, 0, 0, 
75, 1320, 1415, 8, 0, 0, 0, 
75, 1321, 631, 10, 0, 0, 0, 
75, 1325, 1494, 25, 4, 22, 3, 
75, 1330, 602, 1, 1, 1, 1, 
75, 1335, 853, 5, 0, 0, 0, 
75, 1339, 1263, 1, 1, 45, 5, 
75, 1342, 397, 10, 9, 7, 3, 
75, 1351, 508, 15, 0, 0, 0, 
75, 1375, 930, 24, 0, 0, 0, 
75, 1377, 735, 18, 0, 0, 0, 
75, 1381, 218, 18, 0, 0, 0, 
75, 1381, 1387, 8, 7, 27, 3, 
75, 1386, 1305, 3, 0, 0, 0, 
75, 1389, 405, 41, 41, 81, 2, 
75, 1389, 631, 13, 3, 2, 1, 
75, 1391, 1247, 9, 0, 0, 0, 
75, 1396, 402, 5, 5, 19, 3, 
75, 1398, 371, 9, 2, 5, 2, 
75, 1400, 1357, 3, 3, 29, 3, 
75, 1408, 1546, 6, 5, 9, 1, 
75, 1420, 1042, 3, 0, 0, 0, 
75, 1429, 679, 4, 3, 12, 1, 
75, 1429, 1416, 18, 9, 47, 2.89, 
75, 1439, 1026, 28, 28, 165, 3, 
75, 1439, 1541, 3, 3, 66, 4, 
75, 1451, 1542, 3, 3, 7, 1, 
75, 1458, 921, 0, 0, 0, 0, 
75, 1471, 1511, 21, 21, 1337, 5, 
75, 1485, 852, 3, 0, 0, 0, 
75, 1505, 617, 0, 0, 0, 0, 
75, 1506, 405, 61, 61, 435, 3, 
75, 1519, 400, 53, 53, 326, 3, 
75, 1535, 410, 30, 30, 161, 3, 
75, 1542, 785, 11, 0, 0, 0, 
75, 1567, 149, 8, 0, 0, 0, 
75, 1575, 937, 21, 0, 0, 0, 
75, 1576, 928, 14, 10, 657, 5, 
75, 1597, 677, 1, 0, 0, 0, 
75, 1597, 902, 1, 1, 8, 2, 
75, 1600, 247, 14, 14, 737, 5, 
75, 1600, 518, 1, 1, 59, 5, 
75, 1622, 542, 3, 0, 0, 0, 
75, 1629, 409, 34, 0, 0, 0, 
75, 1635, 460, 43, 22, 25, 2, 
75, 1640, 909, 2, 0, 0, 0, 
75, 1652, 339, 15, 11, 11, 1, 
75, 1689, 304, 3, 0, 0, 0, 
75, 1692, 761, 17, 0, 0, 0, 
75, 1695, 798, 12, 11, 37, 2, 
75, 1700, 178, 1, 1, 2, 3, 
75, 1703, 552, 18, 18, 100, 3, 
75, 1706, 363, 49, 49, 109, 2, 
75, 1721, 281, 9, 8, 14, 1, 
75, 1723, 394, 19, 0, 0, 0, 
75, 1742, 525, 1, 0, 0, 0, 
75, 1749, 234, 8, 8, 39, 3, 
75, 1751, 612, 2, 0, 0, 0, 
75, 1771, 764, 6, 0, 0, 0, 
75, 1787, 919, 1, 0, 0, 0, 
75, 1838, 228, 13, 10, 6, 2, 
75, 1917, 342, 3, 3, 168, 5, 
75, 1918, 300, 9, 0, 0, 0, 
80, 128, 1029, 18, 17, 76, 2, 
80, 134, 1011, 12, 11, 50, 2, 
80, 189, 1058, 10, 10, 55, 2, 
80, 206, 1298, 1, 1, 69, 5, 
80, 230, 948, 9, 0, 0, 0, 
80, 236, 1181, 19, 0, 0, 0, 
80, 307, 1208, 6, 6, 34, 2, 
80, 358, 1109, 0, 0, 0, 0, 
80, 362, 1248, 1, 0, 0, 0, 
80, 373, 1319, 17, 15, 30, 1, 
80, 374, 1417, 0, 0, 0, 0, 
80, 396, 1461, 0, 0, 0, 0, 
80, 404, 1422, 12, 12, 32, 3, 
80, 449, 804, 2, 2, 12, 3, 
80, 449, 1603, 31, 31, 149, 2, 
80, 452, 1540, 41, 7, 7, 1, 
80, 467, 1317, 14, 1, 5, 2, 
80, 474, 1585, 13, 3, 8, 1, 
80, 476, 1425, 32, 0, 0, 0, 
80, 480, 1197, 10, 0, 0, 0, 
80, 501, 815, 41, 41, 258, 3, 
80, 508, 1246, 32, 32, 1886, 5, 
80, 517, 997, 27, 27, 111, 2, 
80, 527, 1427, 12, 4, 21, 3, 
80, 544, 1680, 8, 7, 32, 2, 
80, 546, 913, 6, 0, 0, 0, 
80, 553, 1777, 5, 0, 0, 0, 
80, 562, 1576, 4, 0, 0, 0, 
80, 566, 597, 10, 0, 0, 0, 
80, 566, 1385, 13, 0, 0, 0, 
80, 567, 738, 18, 1, 7, 3, 
80, 568, 1634, 30, 30, 1707, 5, 
80, 569, 1457, 7, 7, 60, 3, 
80, 571, 1016, 3, 2, 8, 1.5, 
80, 577, 836, 6, 6, 10, 2, 
80, 580, 1811, 9, 0, 0, 0, 
80, 583, 829, 23, 0, 0, 0, 
80, 589, 836, 52, 52, 323, 3, 
80, 595, 1226, 12, 0, 0, 0, 
80, 596, 1413, 18, 18, 80, 2, 
80, 607, 1461, 13, 13, 11, 2, 
80, 615, 1124, 3, 3, 33, 3, 
80, 622, 1396, 72, 72, 476, 3, 
80, 623, 950, 17, 17, 120, 3, 
80, 636, 866, 40, 0, 0, 0, 
80, 646, 516, 32, 10, 25, 2, 
80, 652, 1245, 5, 5, 30, 2, 
80, 653, 1738, 58, 0, 0, 0, 
80, 675, 1643, 15, 13, 836, 5, 
80, 679, 1402, 19, 1, 1, 1, 
80, 685, 1347, 7, 1, 2, 1, 
80, 686, 1148, 29, 5, 18, 2, 
80, 698, 1374, 9, 0, 0, 0, 
80, 706, 1059, 36, 0, 0, 0, 
80, 713, 438, 63, 63, 4472, 5, 
80, 720, 536, 6, 0, 0, 0, 
80, 723, 1009, 20, 0, 0, 0, 
80, 733, 930, 6, 4, 3, 1, 
80, 743, 1740, 2, 0, 0, 0, 
80, 756, 1712, 36, 3, 6, 2, 
80, 766, 1357, 0, 0, 0, 0, 
80, 767, 1450, 13, 13, 23, 1, 
80, 771, 1131, 6, 0, 0, 0, 
80, 785, 1025, 2, 0, 0, 0, 
80, 789, 468, 2, 2, 4, 3, 
80, 789, 1128, 1, 0, 0, 0, 
80, 794, 758, 1, 1, 15, 4, 
80, 798, 1429, 28, 28, 36, 1, 
80, 799, 1529, 12, 10, 16, 1, 
80, 803, 1080, 5, 0, 0, 0, 
80, 809, 1540, 24, 0, 0, 0, 
80, 824, 749, 64, 0, 0, 0, 
80, 824, 1117, 14, 14, 918, 5, 
80, 844, 1217, 8, 8, 18, 3, 
80, 847, 877, 5, 0, 0, 0, 
80, 849, 1325, 2, 0, 0, 0, 
80, 858, 1829, 33, 33, 201, 3, 
80, 860, 1763, 5, 5, 27, 2, 
80, 875, 534, 25, 0, 0, 0, 
80, 889, 1411, 3, 0, 0, 0, 
80, 891, 1658, 2, 2, 8, 2, 
80, 892, 222, 1, 1, 2, 2, 
80, 911, 998, 10, 0, 0, 0, 
80, 922, 1696, 3, 3, 15, 3, 
80, 924, 1850, 74, 0, 0, 0, 
80, 925, 254, 8, 8, 63, 3, 
80, 942, 229, 6, 1, 3, 2, 
80, 947, 1800, 39, 0, 0, 0, 
80, 948, 1049, 5, 1, 4, 1, 
80, 955, 253, 28, 28, 69, 2, 
80, 970, 549, 16, 0, 0, 0, 
80, 974, 1268, 1, 1, 4, 2, 
80, 974, 1498, 47, 45, 24, 2, 
80, 984, 1598, 0, 0, 0, 0, 
80, 986, 1175, 16, 0, 0, 0, 
80, 989, 1638, 2, 0, 0, 0, 
80, 991, 332, 12, 12, 321, 4, 
80, 996, 1839, 6, 6, 19, 2, 
80, 1000, 1216, 49, 0, 0, 0, 
80, 1017, 1417, 2, 0, 0, 0, 
80, 1023, 375, 79, 1, 32, 5, 
80, 1030, 1835, 12, 12, 31, 2, 
80, 1032, 1001, 1, 0, 0, 0, 
80, 1033, 1136, 6, 0, 0, 0, 
80, 1037, 1306, 3, 0, 0, 0, 
80, 1041, 1742, 34, 34, 133, 3, 
80, 1053, 1531, 23, 0, 0, 0, 
80, 1054, 1781, 3, 3, 236, 5, 
80, 1055, 1795, 2, 2, 18, 3, 
80, 1063, 1661, 34, 30, 77, 3, 
80, 1068, 1576, 8, 0, 0, 0, 
80, 1077, 1003, 11, 11, 76, 3, 
80, 1079, 1422, 41, 0, 0, 0, 
80, 1079, 1513, 23, 23, 246, 4, 
80, 1080, 482, 22, 19, 16, 1, 
80, 1096, 820, 0, 0, 0, 0, 
80, 1098, 1518, 29, 0, 0, 0, 
80, 1102, 1583, 35, 0, 0, 0, 
80, 1103, 600, 63, 1, 3, 3, 
80, 1117, 1285, 41, 41, 65, 2, 
80, 1125, 1160, 36, 36, 72, 2, 
80, 1127, 608, 28, 28, 94, 2, 
80, 1133, 1220, 0, 0, 0, 0, 
80, 1134, 426, 7, 0, 0, 0, 
80, 1159, 935, 20, 0, 0, 0, 
80, 1159, 1725, 25, 0, 0, 0, 
80, 1160, 219, 47, 47, 149, 2, 
80, 1163, 889, 8, 0, 0, 0, 
80, 1170, 550, 7, 0, 0, 0, 
80, 1171, 691, 6, 2, 13, 3, 
80, 1176, 279, 16, 0, 0, 0, 
80, 1179, 708, 46, 46, 318, 3, 
80, 1184, 1572, 34, 34, 41, 1, 
80, 1191, 502, 4, 4, 4, 3, 
80, 1192, 669, 23, 10, 16, 2, 
80, 1199, 1241, 13, 0, 0, 0, 
80, 1199, 1821, 66, 66, 127, 2, 
80, 1205, 463, 3, 0, 0, 0, 
80, 1207, 1678, 15, 0, 0, 0, 
80, 1208, 1305, 15, 15, 32, 2, 
80, 1214, 1145, 7, 7, 176, 4, 
80, 1216, 827, 4, 4, 17, 2, 
80, 1222, 688, 5, 0, 0, 0, 
80, 1231, 555, 5, 0, 0, 0, 
80, 1236, 916, 6, 6, 5, 1, 
80, 1239, 453, 56, 56, 195, 3, 
80, 1248, 843, 34, 0, 0, 0, 
80, 1248, 1256, 7, 0, 0, 0, 
80, 1260, 524, 27, 24, 40, 2, 
80, 1264, 275, 0, 0, 0, 0, 
80, 1286, 1682, 5, 5, 103, 4, 
80, 1287, 193, 0, 0, 0, 0, 
80, 1289, 432, 15, 15, 329, 4, 
80, 1299, 1654, 8, 8, 48, 2, 
80, 1305, 933, 4, 4, 15, 3, 
80, 1310, 605, 16, 14, 41, 2, 
80, 1311, 405, 15, 0, 0, 0, 
80, 1315, 647, 11, 8, 7, 1, 
80, 1324, 351, 36, 36, 269, 3, 
80, 1327, 1456, 4, 4, 37, 3, 
80, 1334, 527, 1, 0, 0, 0, 
80, 1339, 439, 0, 0, 0, 0, 
80, 1342, 419, 14, 14, 30, 1, 
80, 1342, 1035, 26, 0, 0, 0, 
80, 1346, 549, 4, 4, 43, 3, 
80, 1355, 1233, 31, 30, 34, 1, 
80, 1359, 761, 7, 7, 23, 2, 
80, 1359, 1639, 49, 0, 0, 0, 
80, 1362, 46, 12, 12, 61, 3, 
80, 1368, 1210, 8, 1, 4, 3, 
80, 1369, 762, 17, 1, 3, 2, 
80, 1371, 775, 20, 0, 0, 0, 
80, 1379, 1384, 2, 2, 2, 2, 
80, 1396, 1569, 38, 0, 0, 0, 
80, 1399, 1458, 23, 1, 19, 4, 
80, 1407, 66, 27, 4, 62, 4, 
80, 1417, 1560, 16, 0, 0, 0, 
80, 1418, 885, 14, 14, 297, 4, 
80, 1427, 507, 0, 0, 0, 0, 
80, 1432, 911, 17, 17, 18, 1, 
80, 1433, 853, 14, 14, 43, 2, 
80, 1439, 560, 16, 16, 28, 1, 
80, 1447, 1027, 6, 0, 0, 0, 
80, 1449, 519, 6, 0, 0, 0, 
80, 1450, 765, 17, 0, 0, 0, 
80, 1455, 1191, 37, 37, 325, 3, 
80, 1463, 909, 26, 26, 64, 2, 
80, 1480, 1178, 1, 1, 6, 2, 
80, 1484, 1007, 67, 0, 0, 0, 
80, 1485, 792, 33, 33, 259, 3, 
80, 1496, 447, 13, 7, 9, 1, 
80, 1520, 498, 4, 4, 18, 3, 
80, 1520, 727, 3, 3, 28, 3, 
80, 1522, 575, 18, 0, 0, 0, 
80, 1535, 961, 21, 21, 29, 1, 
80, 1536, 358, 16, 0, 0, 0, 
80, 1555, 334, 0, 0, 0, 0, 
80, 1556, 305, 10, 10, 110, 4, 
80, 1557, 262, 64, 0, 0, 0, 
80, 1567, 937, 16, 16, 81, 3, 
80, 1586, 927, 10, 9, 13, 1, 
80, 1588, 655, 16, 16, 49, 2, 
80, 1596, 602, 32, 0, 0, 0, 
80, 1605, 304, 13, 0, 0, 0, 
80, 1605, 413, 12, 12, 60, 3, 
80, 1611, 622, 27, 27, 86, 2, 
80, 1611, 872, 26, 16, 400, 4, 
80, 1616, 253, 6, 6, 36, 3, 
80, 1640, 521, 1, 0, 0, 0, 
80, 1643, 651, 17, 0, 0, 0, 
80, 1644, 312, 10, 0, 0, 0, 
80, 1676, 342, 8, 0, 0, 0, 
80, 1694, 428, 23, 23, 76, 2, 
80, 1723, 694, 1, 0, 0, 0, 
80, 1739, 445, 1, 0, 0, 0, 
80, 1742, 130, 4, 4, 11, 2, 
80, 1765, 378, 3, 0, 0, 0, 
80, 1767, 578, 7, 0, 0, 0, 
80, 1780, 174, 25, 25, 203, 3, 
80, 1787, 373, 9, 0, 0, 0, 
80, 1805, 141, 21, 0, 0, 0, 
80, 1831, 213, 0, 0, 0, 0, 
80, 1850, 222, 51, 39, 46, 2, 
80, 1851, 562, 28, 27, 101, 2, 
80, 1855, 765, 1, 0, 0, 0, 
80, 1857, 228, 18, 0, 0, 0, 
80, 1882, 581, 8, 5, 5, 2, 
85, 167, 941, 23, 23, 170, 3, 
85, 181, 1275, 29, 0, 0, 0, 
85, 201, 1027, 10, 10, 39, 2, 
85, 204, 1123, 35, 0, 0, 0, 
85, 207, 1359, 67, 67, 113, 1, 
85, 236, 995, 22, 22, 743, 4, 
85, 238, 907, 1, 0, 0, 0, 
85, 248, 1029, 5, 0, 0, 0, 
85, 251, 1361, 43, 0, 0, 0, 
85, 253, 1354, 9, 0, 0, 0, 
85, 259, 1380, 83, 83, 3017, 4, 
85, 286, 1384, 6, 0, 0, 0, 
85, 305, 1488, 4, 1, 1, 1, 
85, 321, 1474, 39, 39, 129, 2, 
85, 327, 1294, 9, 0, 0, 0, 
85, 337, 1275, 17, 17, 1199, 5, 
85, 372, 1234, 3, 0, 0, 0, 
85, 379, 1071, 24, 24, 44, 1, 
85, 398, 855, 6, 6, 14, 2, 
85, 404, 1590, 5, 0, 0, 0, 
85, 452, 979, 15, 1, 32, 4, 
85, 463, 1203, 11, 11, 116, 3, 
85, 465, 1330, 1, 0, 0, 0, 
85, 475, 805, 1, 1, 7, 2, 
85, 475, 1509, 16, 16, 1157, 5, 
85, 476, 1435, 15, 15, 116, 3, 
85, 479, 1763, 81, 80, 200, 2, 
85, 493, 1476, 25, 25, 29, 1, 
85, 510, 1504, 7, 7, 33, 2, 
85, 515, 1523, 11, 11, 16, 2, 
85, 516, 906, 7, 7, 20, 2, 
85, 517, 1724, 22, 22, 134, 3, 
85, 536, 1575, 6, 0, 0, 0, 
85, 543, 774, 30, 30, 179, 3, 
85, 554, 1017, 3, 0, 0, 0, 
85, 559, 1774, 4, 4, 5, 1, 
85, 570, 1344, 22, 21, 33, 1, 
85, 572, 784, 5, 0, 0, 0, 
85, 585, 1760, 26, 26, 180, 3, 
85, 597, 1402, 17, 17, 506, 4, 
85, 601, 531, 8, 8, 639, 5, 
85, 610, 1745, 31, 31, 172, 2.97, 
85, 613, 1320, 1, 1, 6, 2, 
85, 622, 1346, 16, 16, 60, 2, 
85, 623, 808, 53, 0, 0, 0, 
85, 643, 1206, 5, 0, 0, 0, 
85, 649, 1334, 0, 0, 0, 0, 
85, 661, 526, 2, 2, 120, 5, 
85, 663, 874, 11, 11, 39, 2, 
85, 681, 1037, 26, 25, 87, 2, 
85, 684, 1435, 12, 12, 38, 2, 
85, 697, 1018, 6, 0, 0, 0, 
85, 701, 882, 16, 16, 1095, 5, 
85, 711, 971, 22, 0, 0, 0, 
85, 729, 491, 30, 6, 323, 5, 
85, 736, 1404, 27, 27, 1848, 5, 
85, 740, 1699, 2, 0, 0, 0, 
85, 749, 1238, 3, 0, 0, 0, 
85, 750, 625, 25, 1, 26, 4, 
85, 752, 1772, 14, 14, 35, 1, 
85, 753, 1231, 23, 22, 23, 2, 
85, 754, 1098, 7, 0, 0, 0, 
85, 756, 456, 136, 133, 362, 2, 
85, 757, 1653, 31, 0, 0, 0, 
85, 759, 1171, 24, 24, 108, 2, 
85, 759, 1578, 19, 19, 74, 2, 
85, 764, 1729, 18, 0, 0, 0, 
85, 768, 887, 4, 4, 12, 2, 
85, 779, 1649, 15, 15, 90, 3, 
85, 780, 1527, 0, 0, 0, 0, 
85, 790, 519, 16, 14, 9, 1, 
85, 810, 1533, 10, 0, 0, 0, 
85, 821, 867, 75, 75, 514, 2.99, 
85, 822, 1820, 0, 0, 0, 0, 
85, 827, 1579, 11, 0, 0, 0, 
85, 832, 1226, 14, 0, 0, 0, 
85, 842, 1379, 4, 4, 131, 4, 
85, 846, 866, 4, 4, 15, 2, 
85, 850, 402, 51, 0, 0, 0, 
85, 850, 897, 11, 11, 296, 4, 
85, 852, 591, 28, 0, 0, 0, 
85, 857, 1259, 47, 0, 0, 0, 
85, 859, 358, 14, 14, 78, 3, 
85, 862, 439, 33, 0, 0, 0, 
85, 862, 1478, 10, 10, 40, 3, 
85, 868, 1154, 11, 0, 0, 0, 
85, 886, 1347, 9, 9, 48, 3, 
85, 887, 902, 7, 7, 17, 1, 
85, 893, 1100, 4, 2, 6, 1, 
85, 895, 319, 15, 0, 0, 0, 
85, 897, 1356, 10, 9, 18, 1, 
85, 901, 227, 5, 0, 0, 0, 
85, 902, 582, 2, 2, 3, 2, 
85, 903, 869, 41, 0, 0, 0, 
85, 909, 1317, 8, 5, 7, 1, 
85, 916, 836, 64, 4, 29, 3, 
85, 920, 1251, 5, 3, 1, 1, 
85, 922, 1210, 1, 0, 0, 0, 
85, 937, 1817, 44, 44, 203, 2, 
85, 938, 1003, 8, 0, 0, 0, 
85, 948, 326, 5, 0, 0, 0, 
85, 953, 454, 18, 18, 60, 2, 
85, 954, 1408, 3, 3, 2, 2, 
85, 956, 241, 0, 0, 0, 0, 
85, 961, 414, 28, 0, 0, 0, 
85, 965, 867, 30, 0, 0, 0, 
85, 978, 690, 4, 2, 11, 2, 
85, 980, 1510, 8, 7, 8, 2, 
85, 990, 1154, 6, 0, 0, 0, 
85, 996, 1644, 0, 0, 0, 0, 
85, 1020, 860, 9, 9, 44, 2, 
85, 1026, 1104, 9, 0, 0, 0, 
85, 1026, 1748, 3, 0, 0, 0, 
85, 1029, 1017, 0, 0, 0, 0, 
85, 1032, 471, 1, 1, 15, 3, 
85, 1033, 381, 4, 0, 0, 0, 
85, 1037, 557, 35, 34, 52, 1, 
85, 1038, 1432, 16, 0, 0, 0, 
85, 1038, 1480, 21, 20, 22, 3, 
85, 1044, 315, 29, 29, 122, 2, 
85, 1047, 287, 1, 0, 0, 0, 
85, 1048, 1636, 11, 10, 20, 1, 
85, 1058, 725, 57, 0, 0, 0, 
85, 1060, 1606, 1, 0, 0, 0, 
85, 1062, 954, 7, 7, 9, 2, 
85, 1063, 238, 3, 3, 27, 3, 
85, 1064, 1662, 19, 16, 4, 1, 
85, 1078, 1461, 10, 0, 0, 0, 
85, 1079, 1157, 3, 1, 14, 3, 
85, 1090, 1152, 17, 17, 17, 1, 
85, 1094, 1276, 14, 14, 56, 3, 
85, 1096, 1175, 0, 0, 0, 0, 
85, 1101, 1200, 33, 0, 0, 0, 
85, 1103, 1166, 12, 11, 11, 2, 
85, 1106, 953, 3, 3, 9, 2, 
85, 1121, 697, 17, 12, 12, 1, 
85, 1127, 1643, 15, 0, 0, 0, 
85, 1133, 1471, 18, 18, 94, 2, 
85, 1134, 674, 2, 2, 14, 3, 
85, 1135, 1553, 4, 0, 0, 0, 
85, 1146, 1364, 97, 97, 656, 3, 
85, 1148, 489, 5, 0, 0, 0, 
85, 1154, 1183, 31, 31, 43, 1, 
85, 1157, 526, 27, 26, 8, 1, 
85, 1158, 1689, 28, 0, 0, 0, 
85, 1159, 466, 14, 0, 0, 0, 
85, 1159, 1647, 0, 0, 0, 0, 
85, 1159, 1763, 31, 31, 693, 4, 
85, 1192, 1631, 43, 0, 0, 0, 
85, 1200, 370, 49, 0, 0, 0, 
85, 1205, 480, 4, 4, 15, 3, 
85, 1205, 628, 56, 56, 199, 2, 
85, 1224, 1708, 0, 0, 0, 0, 
85, 1239, 259, 9, 9, 53, 3, 
85, 1244, 281, 4, 0, 0, 0, 
85, 1244, 507, 3, 3, 178, 5, 
85, 1246, 1241, 28, 24, 29, 1, 
85, 1250, 486, 0, 0, 0, 0, 
85, 1252, 1138, 15, 15, 109, 3, 
85, 1262, 1653, 14, 10, 46, 3, 
85, 1263, 465, 12, 12, 209, 4, 
85, 1272, 180, 1, 1, 5, 2, 
85, 1279, 582, 13, 13, 27, 2, 
85, 1301, 535, 9, 0, 0, 0, 
85, 1301, 1337, 2, 0, 0, 0, 
85, 1307, 1378, 3, 3, 12, 3, 
85, 1308, 1675, 10, 0, 0, 0, 
85, 1314, 554, 26, 0, 0, 0, 
85, 1319, 1392, 39, 39, 80, 2, 
85, 1321, 405, 20, 0, 0, 0, 
85, 1323, 476, 13, 0, 0, 0, 
85, 1328, 1590, 4, 4, 14, 1, 
85, 1336, 1427, 5, 5, 19, 2, 
85, 1341, 794, 17, 0, 0, 0, 
85, 1343, 348, 13, 1, 3, 3, 
85, 1345, 1046, 16, 0, 0, 0, 
85, 1350, 400, 18, 18, 103, 3, 
85, 1351, 1362, 15, 15, 30, 1, 
85, 1353, 265, 45, 45, 165, 2, 
85, 1359, 1356, 26, 0, 0, 0, 
85, 1361, 1172, 28, 9, 19, 1, 
85, 1369, 765, 0, 0, 0, 0, 
85, 1386, 60, 20, 8, 4, 1, 
85, 1391, 450, 5, 0, 0, 0, 
85, 1397, 295, 3, 3, 20, 3, 
85, 1398, 544, 43, 0, 0, 0, 
85, 1403, 406, 3, 0, 0, 0, 
85, 1408, 1162, 0, 0, 0, 0, 
85, 1408, 1364, 21, 0, 0, 0, 
85, 1418, 979, 34, 34, 262, 3, 
85, 1420, 1268, 5, 3, 14, 2, 
85, 1423, 1043, 12, 12, 99, 3, 
85, 1444, 490, 35, 35, 143, 2, 
85, 1459, 516, 2, 2, 27, 3, 
85, 1466, 815, 7, 0, 0, 0, 
85, 1472, 338, 34, 34, 42, 2, 
85, 1486, 1243, 3, 1, 6, 3, 
85, 1493, 290, 1, 0, 0, 0, 
85, 1496, 1064, 13, 1, 5, 4, 
85, 1498, 873, 1, 1, 6, 2, 
85, 1499, 1186, 12, 0, 0, 0, 
85, 1502, 269, 16, 12, 6, 1, 
85, 1513, 706, 2, 2, 144, 5, 
85, 1538, 227, 9, 9, 17, 1, 
85, 1547, 612, 2, 1, 1, 3, 
85, 1552, 591, 2, 0, 0, 0, 
85, 1564, 265, 5, 5, 87, 4, 
85, 1571, 546, 7, 5, 5, 1, 
85, 1581, 503, 9, 0, 0, 0, 
85, 1598, 317, 7, 0, 0, 0, 
85, 1605, 58, 0, 0, 0, 0, 
85, 1633, 759, 10, 10, 56, 3, 
85, 1635, 521, 60, 0, 0, 0, 
85, 1676, 496, 27, 18, 20, 2, 
85, 1678, 798, 6, 6, 24, 3, 
85, 1680, 18, 19, 6, 93, 4, 
85, 1701, 69, 24, 24, 131, 2.96, 
85, 1724, 149, 25, 25, 571, 4, 
85, 1725, 392, 7, 7, 113, 4, 
85, 1728, 844, 16, 16, 544, 4, 
85, 1737, 404, 39, 0, 0, 0, 
85, 1782, 353, 14, 14, 91, 2.93, 
85, 1832, 802, 3, 3, 10, 2, 
85, 1845, 423, 7, 7, 14, 1, 
85, 1845, 555, 11, 10, 32, 3, 
85, 1858, 516, 42, 40, 40, 1, 
85, 1860, 464, 4, 4, 82, 4, 
85, 1943, 246, 21, 21, 497, 4, 
